#{"t_start": 1617149632.6735551, "env_id": null}
r,l,t
12.0,12,0.734524
27.0,27,0.76753
16.0,16,0.787528
15.0,15,0.80653
20.0,20,0.830549
21.0,21,0.856491
38.0,38,1.368499
16.0,16,1.388499
13.0,13,1.404496
13.0,13,1.419502
22.0,22,1.446916
17.0,17,1.467468
41.0,41,1.976888
12.0,12,1.990898
20.0,20,2.015886
19.0,19,2.038891
20.0,20,2.062471
23.0,23,2.090474
26.0,26,2.582516
30.0,30,2.618436
20.0,20,2.643401
39.0,39,2.691859
20.0,20,2.715846
16.0,16,3.195414
56.0,56,3.264256
18.0,18,3.286406
11.0,11,3.299402
11.0,11,3.313405
9.0,9,3.3244
13.0,13,3.340401
24.0,24,3.826792
16.0,16,3.846228
34.0,34,3.888376
24.0,24,3.917341
24.0,24,3.946791
12.0,12,3.96179
33.0,33,4.460354
18.0,18,4.48311
12.0,12,4.498273
20.0,20,4.523339
40.0,40,4.572196
23.0,23,5.055317
17.0,17,5.076309
21.0,21,5.102292
13.0,13,5.118289
38.0,38,5.164161
14.0,14,5.181311
21.0,21,5.662143
14.0,14,5.679705
39.0,39,5.727277
12.0,12,5.742284
11.0,11,5.755278
13.0,13,5.771289
25.0,25,5.801254
28.0,28,6.293108
13.0,13,6.309116
11.0,11,6.322219
17.0,17,6.343253
13.0,13,6.359248
15.0,15,6.377249
20.0,20,6.401227
26.0,26,6.883656
9.0,9,6.894663
29.0,29,6.929687
15.0,15,6.948187
16.0,16,6.967216
26.0,26,6.999237
42.0,42,7.511202
20.0,20,7.535172
14.0,14,7.552165
23.0,23,7.580041
18.0,18,7.602615
17.0,17,7.622602
26.0,26,8.102583
10.0,10,8.114578
22.0,22,8.141594
71.0,71,8.227574
57.0,57,8.761142
11.0,11,8.774546
42.0,42,8.825544
66.0,66,9.358522
52.0,52,9.422513
45.0,45,9.919125
52.0,52,9.983047
46.0,46,10.039083
46.0,46,10.563177
32.0,32,10.60321
75.0,75,11.142478
72.0,72,11.2295
46.0,46,11.285524
94.0,94,11.841412
81.0,81,12.380369
25.0,25,12.410374
110.0,110,12.981915
100.0,100,13.540302
101.0,101,13.66285
53.0,53,14.159276
71.0,71,14.244271
180.0,180,15.322797
173.0,173,15.983766
480.0,480,18.310068
247.0,247,19.500619
493.0,493,21.809477
562.0,562,24.203342
743.0,743,27.745172
52570.0,52570,264.391659
678.0,678,267.33794
664.0,664,270.235936
889.0,889,274.256733
1406.0,1406,280.55085
2295.0,2295,290.901756
88405.0,88405,690.99561
929.0,929,695.093523
834.0,834,698.663318
1096.0,1096,703.774787
1024.0,1024,708.371042
1113.0,1113,713.51101
1462.0,1462,719.92644
978.0,978,724.46345
1036.0,1036,729.086254
946.0,946,733.201391
1124.0,1124,738.343536
745.0,745,741.7703
904.0,904,745.800198
1906.0,1906,754.428612
6996.0,6996,785.635107
3579.0,3579,801.751573
10898.0,10898,850.703527
18244.0,18244,933.276652
1606.0,1606,940.778692
1472.0,1472,947.170116
1363.0,1363,953.418498
1847.0,1847,961.646512
1868.0,1868,970.44687
1150.0,1150,976.125618
2066.0,2066,985.442302
1100.0,1100,990.208877
1816.0,1816,998.814161
1038.0,1038,1003.463197
1718.0,1718,1011.016
1210.0,1210,1016.669685
2014.0,2014,1025.415633
1746.0,1746,1033.40739
1820.0,1820,1041.61502
1119.0,1119,1046.880192
1804.0,1804,1055.118027
1270.0,1270,1060.948912
1076.0,1076,1065.743608
1135.0,1135,1071.079799
1036.0,1036,1076.319544
1396.0,1396,1083.63854
866.0,866,1088.307366
1012.0,1012,1092.898388
1042.0,1042,1097.529468
1231.0,1231,1103.236358
814.0,814,1106.737138
860.0,860,1110.708022
859.0,859,1114.271816
945.0,945,1118.804425
849.0,849,1122.365197
848.0,848,1126.339366
629.0,629,1129.209005
783.0,783,1132.711785
801.0,801,1136.196562
914.0,914,1140.657017
841.0,841,1144.189334
783.0,783,1147.725826
678.0,678,1151.174218
635.0,635,1155.55493
615.0,615,1158.481574
536.0,536,1160.809093
584.0,584,1163.668543
524.0,524,1166.029025
485.0,485,1168.354518
633.0,633,1191.456297
510.0,510,1193.789817
606.0,606,1196.709467
607.0,607,1199.156025
621.0,621,1202.021664
532.0,532,1204.33718
739.0,739,1207.990762
515.0,515,1210.492466
526.0,526,1212.888528
515.0,515,1215.290815
526.0,526,1217.801148
565.0,565,1220.613776
518.0,518,1222.958177
505.0,505,1225.273694
515.0,515,1227.660594
709.0,709,1230.657261
549.0,549,1233.446882
708.0,708,1236.413543
639.0,639,1239.292184
703.0,703,1242.694942
887.0,887,1246.772546
870.0,870,1250.468993
1104.0,1104,1255.656584
1317.0,1317,1261.448874
1338.0,1338,1267.673261
1525.0,1525,1274.551793
55915.0,55915,1538.679683
25541.0,25541,1677.178229
2620.0,2620,1691.20034
766.0,766,1695.388267
799.0,799,1700.220343
1264.0,1264,1707.142084
769.0,769,1711.36501
2029.0,2029,1721.946892
23624.0,23624,1849.662447
53460.0,53460,2136.88066
28321.0,28321,2287.007248
485.0,485,2289.71585
4599.0,4599,2314.172305
30100.0,30100,2473.191239
61884.0,61884,2781.759282
66168.0,66168,3096.723758
95986.0,95986,3542.151992
121.0,121,3542.798137
108.0,108,3543.436789
98.0,98,3544.053929
103.0,103,3544.181957
123.0,123,3544.813641
110.0,110,3545.400772
134.0,134,3546.016408
135.0,135,3546.685575
133.0,133,3547.359807
134.0,134,3547.999478
149.0,149,3549.123322
141.0,141,3549.792898
122.0,122,3550.419047
237.0,237,3551.654483
448.0,448,3553.562034
142.0,142,3554.195414
164.0,164,3554.853101
26376.0,26376,3678.765228
49451.0,49451,3920.004972
2300.0,2300,3930.816482
